"UserAvatar href","avatar-image src","board-link","board-link href","subject-link","subject-link href","truncated-body","show-more-body","show-more-body href","full-body","full-body 2","full-body 3","full-body 4","full-body 5","show-less-body","author","author 2","badges src","badges src 2","badges src 3","post-image src","time","views-image src","views-count","kudo-image src","kudo-count","reply-image src","reply-count"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/168123","https://community.infineon.com/t5/image/serverpage/avatar-name/collecting/avatar-theme/candy/avatar-collection/hobbies/avatar-display-size/profile/version/2?xdesc=1.0","AURIX™","https://community.infineon.com/t5/AURIX/bd-p/AURIX","best timer module to trigger ADC , TC334","https://community.infineon.com/t5/AURIX/best-timer-module-to-trigger-ADC-TC334/td-p/741517","Newbe here ( i have asked questions about other items i'm working on , CAN mainly ) i'm running through the examples with regards PWM generation and r...","Show More","https://community.infineon.com/","Newbe here ( i have asked questions about other items i'm working on , CAN mainly ) i'm running through the examples with regards PWM generation and reading Analogue voltages.","I'm involved in a project where i will need to run a number of vales at 20khz but read the current coming back from the  current sense circuit connected to them , in the end P.I. control over the current in the valve.  I'm unsure which way to go .","I've tried looking at examples for CCU60 and then adapting the ADC examples in to it  but nothing comes back off the ADC or i receive a trap error in debug  - can i run ccu60 and get it to trigger ADC .","/* Configure the EVADC module to trigger a conversion based on trigger from ccu6 ??? */","// Activate the line ServiceRequest_3 to route the CC60 Rising Edge to trigger EVADC module ....... ADDITION BY JOHN","Show Less","By","John_Skeldon","https://community.infineon.com/html/@2B1A508C78E14E291DB4F746ED38E75D/badge_icons/Login_25.svg","https://community.infineon.com/html/@BBEC66922B1C4B9B7C6B587E96E232D8/badge_icons/Questions%20asked_5.svg","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/17","https://community.infineon.com/html/assets/view.svg","67","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/170713","https://community.infineon.com/t5/image/serverpage/avatar-name/joystick/avatar-theme/candy/avatar-collection/tech/avatar-display-size/profile/version/2?xdesc=1.0","AURIX™","https://community.infineon.com/t5/AURIX/bd-p/AURIX","Infineon Aurix TC3XX learning resources","https://community.infineon.com/t5/AURIX/Infineon-Aurix-TC3XX-learning-resources/td-p/746843","I am new to the AURIX TC3XX microcontrollers. I want to explore their applications in power electronics and drives. While I have experience with STM32...","Show More","https://community.infineon.com/","","","","","I am new to the","Show Less","By","krunal_shah","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","https://community.infineon.com/html/assets/calender.svg","2024/4/24","https://community.infineon.com/html/assets/view.svg","70","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/170822","https://community.infineon.com/t5/image/serverpage/avatar-name/cd/avatar-theme/candy/avatar-collection/tech/avatar-display-size/profile/version/2?xdesc=1.0","AURIX™","https://community.infineon.com/t5/AURIX/bd-p/AURIX","HSMCOTP","https://community.infineon.com/t5/AURIX/HSMCOTP/td-p/747577","Hi,
I want to protect the HSMCOTP settings from changes by Tricore, but still be able to change the settings by HSM to change the boot selection part....","Show More","https://community.infineon.com/","Hi,","","","","UCB_HSMCOTP1 is also write protected for HSM as soon its state is CONFIRMED, so I would need to leave it UNLOCKED.","Show Less","By","MichaDL27","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","https://community.infineon.com/html/assets/calender.svg","2024/4/25","https://community.infineon.com/html/assets/view.svg","73","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92320","https://community.infineon.com/t5/image/serverpage/avatar-name/bear/avatar-theme/candy/avatar-collection/animals/avatar-display-size/profile/version/2?xdesc=1.0","TRAVEO™ T2G","https://community.infineon.com/t5/TRAVEO-T2G/bd-p/TraveoII","WCO_OK state difference depending on whether Debugger is connected or no...","https://community.infineon.com/t5/TRAVEO-T2G/WCO-OK-state-difference-depending-on-whether-Debugger-is-connected-or-not/td-p/746894","Hi, I'm using CYT4BF.
I am using WCO for the RTC function, and there is a difference in WCO Stable behavior depending on whether the Debugger is conne...","Show More","https://community.infineon.com/","Hi, I'm using CYT4BF.","I am using WCO for the RTC function, and there is a difference in WCO Stable behavior depending on whether the Debugger is connected.","I designed the WCO as per ""AN220270-Hardware Design Guide"" and did crystal matching for the WCO.","The problem is that Cy_SysClk_WcoEnable() returns ""CY_SYSCLK_SUCCESS"" when the debugger is connected, and ""CY_SYSCLK_TIMEOUT"" when the debugger is not connected. (Timeout value: 0xFFFF)","","Show Less","By","taegyunahn","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","https://community.infineon.com/html/@FEEF52D15AC879827C68BE0C5E3B15FD/badge_icons/Comment%20on%20blogs_1.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/24","https://community.infineon.com/html/assets/view.svg","84","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/170644","https://community.infineon.com/t5/image/serverpage/avatar-name/zombie/avatar-theme/candy/avatar-collection/monsters/avatar-display-size/profile/version/2?xdesc=1.0","MOTIX™ MCU","https://community.infineon.com/t5/MOTIX-MCU/bd-p/EmbeddedPowerICs","BLDC Shield and Config Wizard 1.x Download issues","https://community.infineon.com/t5/MOTIX-MCU/BLDC-Shield-and-Config-Wizard-1-x-Download-issues/td-p/746611","I am trying to use the BLCD Shield. I am unable to update setparameter(), which led me down the rabbit hole of downloading Kiel uvision5, buying a j-l...","Show More","https://community.infineon.com/","I am trying to use the BLCD Shield. I am unable to update setparameter(), which led me down the rabbit hole of downloading Kiel uvision5, buying a j-link mini and trying to install Config Wizard, all in order to fix the setparameter() issue which seems to still persist on the BLCD Shield platform, 2 years after being first identified. my current roadblock is the downloading of the Config Wizard 1.x at . I filled out the information and was emailed a link for downloading the software as well as other links. No link works. I would really like to get this working (with the ultimate goal, to run a motor using the BLDC Shield through an arduino. Any help would be appreciated.","","","","","Show Less","By","Smitty99","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/24","https://community.infineon.com/html/assets/view.svg","73","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","2"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/88457","https://community.infineon.com/t5/image/serverpage/avatar-name/robojunk/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","AURIX™","https://community.infineon.com/t5/AURIX/bd-p/AURIX","Can TC397 softreset  and keep the GPIO state?","https://community.infineon.com/t5/AURIX/Can-TC397-softreset-and-keep-the-GPIO-state/td-p/747161","My TC397 controls some PMICs with GPIO,  how to reset TC397 ,but the GPIO state kept the same,so the PMICs keep working","","","","","","","","","By","lyn","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/25","https://community.infineon.com/html/assets/view.svg","98","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/170629","https://community.infineon.com/t5/image/serverpage/avatar-name/xylophone/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","IGBT","https://community.infineon.com/t5/IGBT/bd-p/IGBT","FF3MR20KM1H forward bias safe operating area","https://community.infineon.com/t5/IGBT/FF3MR20KM1H-forward-bias-safe-operating-area/td-p/745455","I am working on a wireless charger for electric vehicles and need MOSFET modules for generating the high-frequency AC. The FF3MR20KM1H might fit our a...","Show More","https://community.infineon.com/","I am working on a wireless charger for electric vehicles and need MOSFET modules for generating the high-frequency AC. The","","","","","Show Less","By","davisg84","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/23","https://community.infineon.com/html/assets/view.svg","115","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","2"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/169348","https://community.infineon.com/t5/image/serverpage/avatar-name/sportscar/avatar-theme/candy/avatar-collection/transit/avatar-display-size/profile/version/2?xdesc=1.0","AURIX™","https://community.infineon.com/t5/AURIX/bd-p/AURIX","Infineon Aurix Processor Family","https://community.infineon.com/t5/AURIX/Infineon-Aurix-Processor-Family/td-p/728049","Hello community, Are there in Simulink/Simscape actual models or examples where a simulation with an AURIX-Processor is supported without the actual h...","Show More","https://community.infineon.com/","","","","","Hello community, Are there in Simulink/Simscape actual models or examples where a simulation with an AURIX-Processor is supported without the actual hardware (no HiL)?","Show Less","By","Samyelwakeel","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/3","https://community.infineon.com/html/assets/view.svg","118","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","6"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/169403","https://community.infineon.com/t5/image/serverpage/avatar-name/keyboard/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","XMC™","https://community.infineon.com/t5/XMC/bd-p/XMC","XMC4700 TIMERS","https://community.infineon.com/t5/XMC/XMC4700-TIMERS/td-p/747361","Hello,Actually I am trying to read time interval  for a function to run using following code, expected time to run is in nano seconds.Q1 - Can I read ...","Show More","https://community.infineon.com/","Hello,Actually I am trying to read time interval  for a function to run using following code, expected time to run is in nano seconds.Q1 - Can I read time in nanoseconds using XMC4700?Q2 - The parameter and code which I have set are correct or not? if not what is a correct way?","","","","","Show Less","By","Horizonxx","https://community.infineon.com/html/@9FEDFFCBA9FB60B2EB3889D72F5D4A95/badge_icons/Give%20accepted%20solutions_1.svg","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/25","https://community.infineon.com/html/assets/view.svg","63","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92320","https://community.infineon.com/t5/image/serverpage/avatar-name/bear/avatar-theme/candy/avatar-collection/animals/avatar-display-size/profile/version/2?xdesc=1.0","TRAVEO™ T2G","https://community.infineon.com/t5/TRAVEO-T2G/bd-p/TraveoII","What is the SRSS-&gt;PWR_CTL2.BGREF_LPMODE register in CYT4BF?","https://community.infineon.com/t5/TRAVEO-T2G/What-is-the-SRSS-gt-PWR-CTL2-BGREF-LPMODE-register-in-CYT4BF/td-p/745590","Hi, I'm using CYT4BF.
I confirmed that the Bandgap Reference circuits can be set to higher current mode or low power in the PWR_CTL2.BGREF_LPMODE regi...","Show More","https://community.infineon.com/","Hi, I'm using CYT4BF.","I confirmed that the Bandgap Reference circuits can be set to higher current mode or low power in the PWR_CTL2.BGREF_LPMODE register.","","2) Can you tell me in what cases the PWR_CTL2.BGREF_LPMODE register is used?","BR.","Show Less","By","taegyunahn","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","https://community.infineon.com/html/@FEEF52D15AC879827C68BE0C5E3B15FD/badge_icons/Comment%20on%20blogs_1.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/23","https://community.infineon.com/html/assets/view.svg","110","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/100792","https://community.infineon.com/t5/image/serverpage/avatar-name/guitar/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","AURIX™","https://community.infineon.com/t5/AURIX/bd-p/AURIX","Creating the App table for Bootloader","https://community.infineon.com/t5/AURIX/Creating-the-App-table-for-Bootloader/td-p/746957","Hello,
We are working on Bootloader development for the TC377 Infineon microcontroller, 
We have the Bootloader, and we need to create the Application...","Show More","https://community.infineon.com/","Hello,","We are working on Bootloader development for the TC377 Infineon microcontroller,","We have the Bootloader, and we need to create the Application table (App table) in the Application code.  We got the reference to create an App table for the TI (Texas Instrument) microcontroller, but how do I create the same for the Infineon controller?","The below image tells how to create the app table for the TI microcontroller.","Below 1st image is main.c and 2nd image is linker file.","Show Less","By","Nikhil_U","https://community.infineon.com/html/@F853EA81852A775AE730012E207EA354/badge_icons/Likes%20given_5.svg","https://community.infineon.com/html/@4845BE2359674DBCE16B5A976BD412C8/badge_icons/Reply%20to%20questions_5.svg","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/24","https://community.infineon.com/html/assets/view.svg","83","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","2"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/77362","https://community.infineon.com/t5/image/serverpage/avatar-name/keyboard/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","XMC™","https://community.infineon.com/t5/XMC/bd-p/XMC","XMC4800 EtherCAT and PMSM FOC","https://community.infineon.com/t5/XMC/XMC4800-EtherCAT-and-PMSM-FOC/td-p/736642","I am design a new application where XMC4800 is used as EtherCAT slave with PMSM FOC.
I started with EtherCAT slave stack demo for XMC4800 and I added ...","Show More","https://community.infineon.com/","I am design a new application where XMC4800 is used as EtherCAT slave with PMSM FOC.","I started with EtherCAT slave stack demo for XMC4800 and I added PMSM FOC app.","I successfully control the PMSM motor in openloop, just rotating the vector in current mode. The slave stack code runs wihtout problem with TwinCAT.","I have a general questions:","1) XMC4800 hardware is able to manage EtherCAT slave and PMSM FOC at the same time ?","Show Less","By","User12255","https://community.infineon.com/html/@2B1A508C78E14E291DB4F746ED38E75D/badge_icons/Login_25.svg","https://community.infineon.com/html/@9FEDFFCBA9FB60B2EB3889D72F5D4A95/badge_icons/Give%20accepted%20solutions_1.svg","https://community.infineon.com/html/@4845BE2359674DBCE16B5A976BD412C8/badge_icons/Reply%20to%20questions_5.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/10","https://community.infineon.com/html/assets/view.svg","101","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","4"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/91482","https://community.infineon.com/t5/image/serverpage/avatar-name/mummy/avatar-theme/candy/avatar-collection/monsters/avatar-display-size/profile/version/2?xdesc=1.0","USB superspeed peripherals","https://community.infineon.com/t5/USB-superspeed-peripherals/bd-p/usb-superspeed-peripherals","How to set UVC dwClockFrequency","https://community.infineon.com/t5/USB-superspeed-peripherals/How-to-set-UVC-dwClockFrequency/td-p/739606","How do I set the dwClockFrequency value in the UVC probe structure? I have clockConfig.setSysClk400 = CyTrue in my CyU3PSysClockConfig_t configuration...","Show More","https://community.infineon.com/","How do I set the dwClockFrequency value in the UVC probe structure? I have clockConfig.setSysClk400 = CyTrue in my CyU3PSysClockConfig_t configuration so do I simply use 403200000 for this value?","Related, once I get my dwClockFrequency  value, I can then use CyU3PGetTime() to retrieve a value for PTS and insert it into my UVC headers. Is this correct?","","","","Show Less","By","jnagy","https://community.infineon.com/html/@D68F91B74516830569BD1339037CC3C8/badge_icons/Login_250.svg","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","https://community.infineon.com/html/@E11BA9A82FC58E1904F193F739246BB3/badge_icons/Give%20accepted%20solutions_5.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/15","https://community.infineon.com/html/assets/view.svg","129","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/104126","https://community.infineon.com/t5/image/serverpage/avatar-name/home/avatar-theme/candy/avatar-collection/architecture/avatar-display-size/profile/version/2?xdesc=1.0","Battery Management ICs","https://community.infineon.com/t5/Battery-Management-ICs/bd-p/batterymgmtic","TLE9012 Cell voltage supervision warning flags question","https://community.infineon.com/t5/Battery-Management-ICs/TLE9012-Cell-voltage-supervision-warning-flags-question/td-p/745172","Hi Expertises,
In TLE9012 DQU chapter 17 mentioned that ""Cell voltage supervision warning flags CELL_UV_DAC_COMP"" and ""Cell voltage supervision warnin...","Show More","https://community.infineon.com/","Hi Expertises,","In TLE9012 DQU chapter 17 mentioned that ""Cell voltage supervision warning flags CELL_UV_DAC_COMP"" and ""Cell voltage supervision warning flags CELL_OV_DAC_COMP"" can detect overvoltage and undervoltage. Is it the same as cell_UV and cell_OV?","Where could I find more details for CELL_UV_DAC_COMP and CELL_OV_DAC_COMP?  Would someone explain that how to operate and set?","","","Show Less","By","che","https://community.infineon.com/html/@2B1A508C78E14E291DB4F746ED38E75D/badge_icons/Login_25.svg","https://community.infineon.com/html/@F853EA81852A775AE730012E207EA354/badge_icons/Likes%20given_5.svg","https://community.infineon.com/html/@802D173B6CCE19D70A765EC56856B0C4/badge_icons/Reply%20to%20questions_10.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/23","https://community.infineon.com/html/assets/view.svg","88","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92361","https://community.infineon.com/t5/image/serverpage/avatar-name/video/avatar-theme/candy/avatar-collection/tech/avatar-display-size/profile/version/2?xdesc=1.0","LED Driver ICs","https://community.infineon.com/t5/LED-Driver-ICs/bd-p/leddriveric","Ideal operation cannot be confirmed for TLD4020-3DB","https://community.infineon.com/t5/LED-Driver-ICs/Ideal-operation-cannot-be-confirmed-for-TLD4020-3DB/td-p/747477","I'm trying to verify LED illumination using the TLD4020-3ET evaluation board and Keil, along with sample code. However, since I can't confirm the expe...","Show More","https://community.infineon.com/","I'm trying to verify LED illumination using the TLD4020-3ET evaluation board and Keil, along with sample code. However, since I can't confirm the expected behavior, I'd like to ask for assistance in identifying the cause.[Operating Environment]├TLD4020-3DB is ├TLD4020-3STD_EVAL is ├IDE is ├Debugger is ├pack file is Supply is [Results]●When built","","●When Run","","12V 1.0A","Show Less","By","Mac_Kurosawa","https://community.infineon.com/html/@37A05A7C9D3835B35D42FA80AA084A23/badge_icons/Give%20accepted%20solutions_10.svg","https://community.infineon.com/html/@E11BA9A82FC58E1904F193F739246BB3/badge_icons/Give%20accepted%20solutions_5.svg","https://community.infineon.com/html/@802D173B6CCE19D70A765EC56856B0C4/badge_icons/Reply%20to%20questions_10.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/25","https://community.infineon.com/html/assets/view.svg","61","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/167111","https://community.infineon.com/t5/image/serverpage/avatar-name/gardening/avatar-theme/candy/avatar-collection/hobbies/avatar-display-size/profile/version/2?xdesc=1.0","Radar sensor","https://community.infineon.com/t5/Radar-sensor/bd-p/Radarsensor","I want to know what is the duration_of_algo_calculation_sec used for? Ca...","https://community.infineon.com/t5/Radar-sensor/I-want-to-know-what-is-the-duration-of-algo-calculation-sec-used-for-Can-I/td-p/747327","I am using Distance2GoL, because of my application requiremwnt, I need to make the frame_period_sec be as short as possible. I find that if I set chir...","Show More","https://community.infineon.com/","I am using Distance2GoL, because of my application requiremwnt, I need to make the frame_period_sec be as short as possible. I find that if I set chireps_per_frame=10, samples_per_chirp=256, the min_frame_period_sec consists of two parts:duration_of_algo_calculation_sec(about 60ms), and duration_of_stream_out(about 30ms). So I am thinking can I change the duration_of_algo_calculation_sec to 0ms, what is the duration_of_algo_calculation_sec used for? Here is my changing:","","I find that the radar is still working and I can use matlab code to acquire the raw data. So without this duration_of_algo_calculation_sec will have what kind of impact on the radar?I just need to acquire the raw IF signal data from the radar.","","","Show Less","By","RangoWang","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","https://community.infineon.com/html/@2B1A508C78E14E291DB4F746ED38E75D/badge_icons/Login_25.svg","https://community.infineon.com/html/@1196654FE7D08F618233C90299142872/badge_icons/Questions%20asked_10.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/25","https://community.infineon.com/html/assets/view.svg","166","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/168264","https://community.infineon.com/t5/image/serverpage/avatar-name/pasta/avatar-theme/candy/avatar-collection/food/avatar-display-size/profile/version/2?xdesc=1.0","CAPSENSE™ & MagSense","https://community.infineon.com/t5/CAPSENSE-MagSense/bd-p/sensingtechnologies","capsense Adjacent pin interference","https://community.infineon.com/t5/CAPSENSE-MagSense/capsense-Adjacent-pin-interference/td-p/732331","When I touch the P80 pin, the P81 also responds

my code
CapSense_Start();CapSense_InitializeAllBaselines();CapSense_RunTuner(); CapSense_ScanAllWid...","Show More","https://community.infineon.com/","CapSense_ProcessAllWidgets();","CapSense_RunTuner();","CapSense_ScanAllWidgets();","}","","Show Less","By","achang","https://community.infineon.com/html/@BBEC66922B1C4B9B7C6B587E96E232D8/badge_icons/Questions%20asked_5.svg","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/7","https://community.infineon.com/html/assets/view.svg","125","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","2"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/102445","https://community.infineon.com/html/@809ED64A7C313CC4C781A2681ADEFC00/assets/image_2021_02_09T14_02_44_651Z.png","Battery Management ICs","https://community.infineon.com/t5/Battery-Management-ICs/bd-p/batterymgmtic","ICE3PCS03G","https://community.infineon.com/t5/Battery-Management-ICs/ICE3PCS03G/td-p/747493","ICE3PCS03G PFC management chip boost voltage does not reach the ideal value of the problem: BOOST inductance of about 500UH, capacitance 2000uh curren...","Show More","https://community.infineon.com/","ICE3PCS03G PFC management chip boost voltage does not reach the ideal value of the problem: BOOST inductance of about 500UH, capacitance 2000uh current sampling circuit through the two 0.02 ohm resistors in parallel. Through the 47 ohm resistor in series to access ISENSE, the output through the voltage divider circuit (two 470K resistors + 20K sampling resistor in series) to access VSENSE, FREQ select 91K resistor to access the ICOMP to access the MLCC. 4.7nf, the current voltage can't rise to the desired value, it's around 200V and not stable enough, what can I do to troubleshoot?","","","","","Show Less","By","Translation_Bot","","","","https://community.infineon.com/html/assets/calender.svg","2024/4/25","https://community.infineon.com/html/assets/view.svg","44","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/169615","https://community.infineon.com/t5/image/serverpage/avatar-name/balloons/avatar-theme/candy/avatar-collection/toys/avatar-display-size/profile/version/2?xdesc=1.0","XMC™","https://community.infineon.com/t5/XMC/bd-p/XMC","Invalid ADC Output in XMC4400","https://community.infineon.com/t5/XMC/Invalid-ADC-Output-in-XMC4400/td-p/746839","Hi,I am interfacing the ADC of XMC4400 to read an analog value and display the corresponding digital value on a 16x2 LCD. The ADC pin I have connected...","Show More","https://community.infineon.com/","Hi,I am interfacing the ADC of XMC4400 to read an analog value and display the corresponding digital value on a 16x2 LCD. The ADC pin I have connected the input to, is P15.8. The ADC is configured at 10-bit resolution with a sample time of 67nsec. Now, I have connected the input pin of the ADC to 3.3V. Assuming the reference voltage of the ADC is 3.3V, the ADC's output should be 1023. However, the XMC4400 board is printing random values on the LCD such as 253, 435, 530, 1490 etc. Could anyone please explain how I can fix this issue. I am using DAVE3.0 software for the program. Following is the code I have written for the board.","","","","","Show Less","By","Tarun_M","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/24","https://community.infineon.com/html/assets/view.svg","83","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","2"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/160275","https://community.infineon.com/t5/image/serverpage/avatar-name/toyblock/avatar-theme/candy/avatar-collection/toys/avatar-display-size/profile/version/2?xdesc=1.0","AIROC™ Wi-Fi and Wi-Fi Bluetooth Combos","https://community.infineon.com/t5/AIROC-Wi-Fi-and-Wi-Fi-Bluetooth/bd-p/WifiBTcombo","cyw43439 uart-bt","https://community.infineon.com/t5/AIROC-Wi-Fi-and-Wi-Fi-Bluetooth/cyw43439-uart-bt/td-p/746222","Hi,
I would like to test the bluetooth connection for cyw43439.
Currently the wifi sdio is working as expected as both STA and AP.
However, I could no...","Show More","https://community.infineon.com/","Hi,","I would like to test the bluetooth connection for cyw43439.","Currently the wifi sdio is working as expected as both STA and AP.","I'm using and arm-32 based soc which is Ambarella s3lm board as my host. Currently, I've connected the UART pin to the host (CTS, RTS, Tx, Rx).","These are my output of the hci dev, no bluetooth device was listed.","Show Less","By","Sheera","https://community.infineon.com/html/@BBEC66922B1C4B9B7C6B587E96E232D8/badge_icons/Questions%20asked_5.svg","https://community.infineon.com/html/@802D173B6CCE19D70A765EC56856B0C4/badge_icons/Reply%20to%20questions_10.svg","https://community.infineon.com/html/@4845BE2359674DBCE16B5A976BD412C8/badge_icons/Reply%20to%20questions_5.svg","https://community.infineon.com/html/assets/calender.svg","2024/4/24","https://community.infineon.com/html/assets/view.svg","77","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
