"UserAvatar href","avatar-image src","subject-link","subject-link href","truncated-body","show-more-body","show-more-body href","full-body","show-less-body","author 2","badges src","badges src 2","badges src 3","time","views-count","kudo-count","reply-count","full-body 2","full-body 3","full-body 4","full-body 5","full-body 6","full-body 7","full-body 8"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/83455","https://community.infineon.com/t5/image/serverpage/avatar-name/rabbit/avatar-theme/candy/avatar-collection/animals/avatar-display-size/profile/version/2?xdesc=1.0","Pspice model for OptiMOS IPD90N08S4-05","https://community.infineon.com/t5/MOSFET-Si-SiC/Pspice-model-for-OptiMOS-IPD90N08S4-05/td-p/312344","Hello all,I am using OrCAD Pspice to run a simulation and I want to include the model for IPD90N08S4-05 (in reality it is AUIRFR3607, but it is marked...","Show More","https://community.infineon.com/","Hello all,I am using OrCAD Pspice to run a simulation and I want to include the model for IPD90N08S4-05 (in reality it is AUIRFR3607, but it is marked as obsolete and IPD90N08S4-05 is the successor), so I downloaded the library file from: but when simulating I got the message: ""ERROR(ORPSIM-15108): Subcircuit IPD90N08S4_05 used by X_X1 is undefined"".When looking into the .lib file, I found the lines:* This library contains models of the following INFINEON transistors:* *   NL*    IPB80N07S4-05      IPP80N07S4-05      IPI80N07S4-05      And indeed, there is no .SUBCKT definition for IPD90N08S4-05. The .olb file contains the symbol for it, though.At this point, I do not know how to include this MOSFET into my simulation, I guess this is a gap in my knowledge of the simulation tool, but can somebody support?Thanks in advance!","Show Less","User22701","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","","2021/9/13","1721","0","3","","https://www.infineon.com/cms/en/product/power/mosfet/automotive-mosfet/ipd90n08s4-05/?redirId=114415#ispnTab7","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/83414","https://community.infineon.com/t5/image/serverpage/avatar-name/ghost/avatar-theme/candy/avatar-collection/monsters/avatar-display-size/profile/version/2?xdesc=1.0","Kelvin-Source Pin","https://community.infineon.com/t5/MOSFET-Si-SiC/Kelvin-Source-Pin/td-p/312331","Hi,I was wondering about kelvin-source mosfets. Is kelvin-source pin and the power source pin have mechanical connection or they isolated?What happene...","Show More","https://community.infineon.com/","Hi,I was wondering about kelvin-source mosfets. Is kelvin-source pin and the power source pin have mechanical connection or they isolated?What happened if i connect them each other a same ground ? or should i isolated kelvin-source and power-source connection? Must i need a isolated gate driver?Thanks for replies.","Show Less","User22659","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","","","2021/9/7","4682","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74847","https://community.infineon.com/t5/image/serverpage/image-id/31939iA9391BF34DF83D5F/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","Bsc016n06ns/ bsc016n06nstの違い","https://community.infineon.com/t5/MOSFET-Si-SiC/Bsc016n06ns-bsc016n06nst-12398-36949-12356/td-p/312335","OptiMOSの末尾TシリーズはTj定格を150℃から175℃に改善したシリーズと認識してます。 例)BSC016N06NSTBSC016N06NS上記2型番ではTj定格およびTj定格に紐づく定格(電流、許容損失等)以外のスペックは違いがありません。末尾Tと通常品の違いは何でしょうか。チップの構造か...","Show More","https://community.infineon.com/","OptiMOSの末尾TシリーズはTj定格を150℃から175℃に改善したシリーズと認識してます。 例)BSC016N06NSTBSC016N06NS上記2型番ではTj定格およびTj定格に紐づく定格(電流、許容損失等)以外のスペックは違いがありません。末尾Tと通常品の違いは何でしょうか。チップの構造から異なるのか、抜き取り等を実施しているのでしょうか。よろしくお願いします。","Show Less","SoU_4942226","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","2021/8/24","3318","0","4","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74847","https://community.infineon.com/t5/image/serverpage/image-id/31939iA9391BF34DF83D5F/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","Bsc050n10ns5　vgs破壊時の故障モードについて","https://community.infineon.com/t5/MOSFET-Si-SiC/Bsc050n10ns5-12288-vgs-30772-22730-26178-12398-25925-38556-12514-12540-12489/td-p/312327","Bsc050n10ns5のvgsに定格の20v以上の電圧を印加しvgs破壊した際故障モードはどのようになりますでしょうか。ショート破壊オープン破壊どちらも可能性あり以上です、よろしくお願いします。","","","","","SoU_4942226","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","2021/8/25","3161","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/83272","https://community.infineon.com/t5/image/serverpage/avatar-name/robojunk/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","两次购买丝印位置不一样。","https://community.infineon.com/t5/MOSFET-Si-SiC/20004-27425-36141-20080-19997-21360-20301-32622-19981-19968-26679-12290/td-p/312322","您好，我这是在今年3月份和5月份分别购买irf540npbf，两次购买的物料丝印位置不一样，问这个物料在今年或者去年有调整吗？实物见附件，麻烦各位解解惑。","","","","","User22518","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","","","2021/8/18","2551","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/80686","https://community.infineon.com/t5/image/serverpage/avatar-name/pyramids/avatar-theme/candy/avatar-collection/architecture/avatar-display-size/profile/version/2?xdesc=1.0","MOSFET Marking Code Meaning?","https://community.infineon.com/t5/MOSFET-Si-SiC/MOSFET-Marking-Code-Meaning/td-p/312314","Can somebody help me what is the meaning or the difference between the Marking Code P and Marking Code W?","Show More","https://community.infineon.com/","Can somebody help me what is the meaning or the difference between the Marking Code P and Marking Code W?","Show Less","User19483","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","","","2020/5/3","6412","0","2","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/83209","https://community.infineon.com/t5/image/serverpage/avatar-name/fruit/avatar-theme/candy/avatar-collection/food/avatar-display-size/profile/version/2?xdesc=1.0","Qrr and Trr of Power MOSFET","https://community.infineon.com/t5/MOSFET-Si-SiC/Qrr-and-Trr-of-Power-MOSFET/td-p/312298","HiI was wondering if the what operating factors may affect the Qrr and Trr of Power MOSFETDoes higher VDS or IDS increase the Qrr and Trr?Thanks","Show More","https://community.infineon.com/","HiI was wondering if the what operating factors may affect the Qrr and Trr of Power MOSFETDoes higher VDS or IDS increase the Qrr and Trr?Thanks","Show Less","User22438","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","","2021/8/12","9230","0","3","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/83209","https://community.infineon.com/t5/image/serverpage/avatar-name/fruit/avatar-theme/candy/avatar-collection/food/avatar-display-size/profile/version/2?xdesc=1.0","Power MOSFET SOA","https://community.infineon.com/t5/MOSFET-Si-SiC/Power-MOSFET-SOA/td-p/312276","HelloI am currently trying to design a Class D power amplifier. however I am unsure of how to interpret the SOA graph. The Class D PA is a full bridge...","Show More","https://community.infineon.com/","HelloI am currently trying to design a Class D power amplifier. however I am unsure of how to interpret the SOA graph. The Class D PA is a full bridge PA, and has a switching frequency of 300kHz. I intend to drive 100Vdd for the top side MOSFETs.The modulation factor can be up to 0.95.I would like to know how to use the SOA graph to find the maximum current I can draw for a continuous PWM signal.Thanks","Show Less","User22438","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","","2021/8/5","3296","0","5","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/80993","https://community.infineon.com/t5/image/serverpage/avatar-name/truck/avatar-theme/candy/avatar-collection/transit/avatar-display-size/profile/version/2?xdesc=1.0","TLE7181EM - Driving MOSFET output stages","https://community.infineon.com/t5/MOSFET-Si-SiC/TLE7181EM-Driving-MOSFET-output-stages/td-p/312260","Hello, I am looking at the datasheet of TLE7181EM, Rev 1.2 2019-03-14. The Table 7, PWM/DIR interface normal operation does not makes senseWhen DIR is...","Show More","https://community.infineon.com/","Hello, I am looking at the datasheet of TLE7181EM, Rev 1.2 2019-03-14. The Table 7, PWM/DIR interface normal operation does not makes senseWhen DIR is se to 1 - All HighSide and Low-Side switches are turned OFF. I believe there is a typo in this table and the DIR & DRVDIS table columns are swapped. Can anyone confirm if this is the correct ?","Show Less","nsyed","https://community.infineon.com/html/@F853EA81852A775AE730012E207EA354/badge_icons/Likes%20given_5.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","https://community.infineon.com/html/@1AD53FB798C4B8F7899EC55B7B0CACE8/badge_icons/Login_50.svg","2021/7/28","2606","0","4","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/80801","https://community.infineon.com/t5/image/serverpage/avatar-name/rubik/avatar-theme/candy/avatar-collection/toys/avatar-display-size/profile/version/2?xdesc=1.0","I'd like to learn about optimos roadmap details, thank you.","https://community.infineon.com/t5/MOSFET-Si-SiC/I-d-like-to-learn-about-optimos-roadmap-details-thank-you/td-p/312255","I'd like to learn about optimos roadmap more details, who can help me, appreciate it.","","","","","User19689","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","","","2021/7/25","2071","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/83100","https://community.infineon.com/t5/image/serverpage/avatar-name/asian/avatar-theme/candy/avatar-collection/food/avatar-display-size/profile/version/2?xdesc=1.0","Simulating Power MOSFETs in Simetrix/Simplis Elements","https://community.infineon.com/t5/MOSFET-Si-SiC/Simulating-Power-MOSFETs-in-Simetrix-Simplis-Elements/td-p/312268","I'm trying to model switching losses of an Infineon Power MOSFET (IAUS300N10S5N014) in Simetrix/Simplis Elements (V8.4) by simulating Double Pulse Tes...","Show More","https://community.infineon.com/","I'm trying to model switching losses of an Infineon Power MOSFET (IAUS300N10S5N014) in Simetrix/Simplis Elements (V8.4) by simulating Double Pulse Test. To simulate the switching losses accurately, simplis recommneds Level 2 or 3 spice models. For the selected MOSFET, Infineon has offered Levels 0,1 & 3 spice models only (no level 2 model). Simplis can extract only L0,1,2 spice models & for level 3 we have to manually create a model (There's no sufficient data to create this). So I would like to model it as a level 2 simplis model. Do you have any recommendation/ suggestions to create a level 2 spice model (3 pin) with the avaialbel spice models or any other way of doing this simulation in Simplis?Thanks!","Show Less","User22346","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","2021/7/23","5246","0","3","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74847","https://community.infineon.com/t5/image/serverpage/image-id/31939iA9391BF34DF83D5F/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","Bsc026n08ns5 / bsc030n08ns5 id最大定格について","https://community.infineon.com/t5/MOSFET-Si-SiC/Bsc026n08ns5-bsc030n08ns5-id-26368-22823-23450-26684-12395-12388-12356-12390/td-p/312249","BSC030N08NS5がRds(on),max=3.0mΩでBSC026N08NS5はRds(on),max=2.6mΩとなっております。しかしながら電流定格はBSC030N08NS5が161AでBSC026N08NS5は100Aとなっております。　　　　　　　　　　Rds(on),max　　　I...","Show More","https://community.infineon.com/","BSC030N08NS5がRds(on),max=3.0mΩでBSC026N08NS5はRds(on),max=2.6mΩとなっております。しかしながら電流定格はBSC030N08NS5が161AでBSC026N08NS5は100Aとなっております。　　　　　　　　　　Rds(on),max　　　IDBSC030N08NS5　　　3.0mΩ　　　　　　161ABSC026N08NS5　　　2.6mΩ　　　　　    100ARds(on)とIDの関係が逆転しているのはなぜでしょうか。また、データシートの ""Diagram2 Draincurrent"" を見ると BSC026N08NS5は100Aで制限がかかっており、BSC030N08NS5はTc=25℃時点での電流で制限がかかっているように見受けられます。この特性グラフの違いについてもご教示いたけないでしょうか。","Show Less","SoU_4942226","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","2021/7/13","4337","0","2","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/83063","https://community.infineon.com/t5/image/serverpage/avatar-name/toyblock/avatar-theme/candy/avatar-collection/toys/avatar-display-size/profile/version/2?xdesc=1.0","Parallel BSC059N04LS6 MOSFET reverse recovered charge calculation","https://community.infineon.com/t5/MOSFET-Si-SiC/Parallel-BSC059N04LS6-MOSFET-reverse-recovered-charge-calculation/td-p/312244","Hi teams,if I use 2 pcs BSC059N04LS6 in parallel, how to calculate the Equivalent Qrr？Double the original value or keep the same?ThanksBest regardsFro...","Show More","https://community.infineon.com/","Hi teams,if I use 2 pcs BSC059N04LS6 in parallel, how to calculate the Equivalent Qrr？Double the original value or keep the same?ThanksBest regardsFrom Mia","Show Less","User22280","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","","","2021/7/13","4016","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/82546","https://community.infineon.com/t5/image/serverpage/avatar-name/sax/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","Irml9301trpbf","https://community.infineon.com/t5/MOSFET-Si-SiC/Irml9301trpbf/td-p/312239","Dear experts,We bought IRLML9301MTRPBF from franchised source.During inspection, we observed nn the same date code: 1. Different die sizes2. Different...","Show More","https://community.infineon.com/","Dear experts,We bought IRLML9301MTRPBF from franchised source.During inspection, we observed nn the same date code: 1. Different die sizes2. Different number of wires3. Different country of diffusion. China n Philippines.I cannot find any PCN on this on Infineon nor any public domain.Can you advise if both are LOT are valid n share a copy of the PCN if it's available. Thank you!","Show Less","ShawnF","https://community.infineon.com/html/@4845BE2359674DBCE16B5A976BD412C8/badge_icons/Reply%20to%20questions_5.svg","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@BBEC66922B1C4B9B7C6B587E96E232D8/badge_icons/Questions%20asked_5.svg","2021/4/28","7422","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/82980","https://community.infineon.com/t5/image/serverpage/avatar-name/castle/avatar-theme/candy/avatar-collection/architecture/avatar-display-size/profile/version/2?xdesc=1.0","MOSFET Gate Voltage","https://community.infineon.com/t5/MOSFET-Si-SiC/MOSFET-Gate-Voltage/td-p/312227","Hello,I am using IPP076N15N5 optimos 5 in my new design. The datasheet provides gate voltage curves upto Vgs=10V. Should I use a 12V or 15V gate drive...","Show More","https://community.infineon.com/","Hello,I am using IPP076N15N5 optimos 5 in my new design. The datasheet provides gate voltage curves upto Vgs=10V. Should I use a 12V or 15V gate drive to turn on this MOSFET?Thanks,Abhinand D","Show Less","User22214","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","","2021/7/3","3645","0","3","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74847","https://community.infineon.com/t5/image/serverpage/image-id/31939iA9391BF34DF83D5F/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","650V CoolMOS G7のProduct Statusに関して","https://community.infineon.com/t5/MOSFET-Si-SiC/650V-CoolMOS-G7-12398-Product-Status-12395-38306-12375-12390/td-p/312231","650V CoolMOS G7のProduct Statusについて教えて頂けますでしょうか。下記の通り最新のセレクションガイドではActive and Preferredですが、IDISではNot for new designになっております。Status変更でNot for new design...","Show More","https://community.infineon.com/","650V CoolMOS G7のProduct Statusについて教えて頂けますでしょうか。下記の通り最新のセレクションガイドではActive and Preferredですが、IDISではNot for new designになっております。Status変更でNot for new designの場合、背景も教えて頂けますと幸いです。対象型番IPT65R033G7IPT65R105G7IPT65R195G7■My Infineon（Power and sensing selection guide 2021）： お手数ですが、ご確認の程お願い致します。","Show Less","SoU_4942226","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","2021/6/28","3839","0","4","","https://www.infineon.com/dgdl/Infineon-Power_and_Sensing-ProductSelectionGuide-v00_01-EN.pdf?fileId=5546d4625607bd13015621522aa012cb&da=t","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/82626","https://community.infineon.com/t5/image/serverpage/avatar-name/music/avatar-theme/candy/avatar-collection/hobbies/avatar-display-size/profile/version/2?xdesc=1.0","IRF7749L1TRPbF SOA","https://community.infineon.com/t5/MOSFET-Si-SiC/IRF7749L1TRPbF-SOA/td-p/312221","Hi,We are planning to use 2 FETs with partnumber IRF7749L1TRPbF in parallel for each side in each leg in a inverter circuit. The rated current flowing...","Show More","https://community.infineon.com/","Hi,We are planning to use 2 FETs with partnumber IRF7749L1TRPbF in parallel for each side in each leg in a inverter circuit. The rated current flowing through each leg is 125A (i.e. 67.5A in each FET). As our switching freq is 10KHz and duty cycle is 50% the turn on time (pulse width will be) 50us. Can this FET operate safely in this conditions? I have checked and found from SOA graph that it can operate around 70A at 100us pulse width. Can this margin of 2.5A be safe? Can we use this FET for our application?","Show Less","User21813","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","","","2021/5/30","1763","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/82331","https://community.infineon.com/t5/image/serverpage/avatar-name/seafood/avatar-theme/candy/avatar-collection/food/avatar-display-size/profile/version/2?xdesc=1.0","Eval_3k3w_tp_pfc_sic","https://community.infineon.com/t5/MOSFET-Si-SiC/Eval-3k3w-tp-pfc-sic/td-p/312212","hello experts..!am working on 3300 W CCM bi-directional totem pole with 650 V CoolSiC™ and XMC™ input voltage 230v 50hzoutput voltage 400v DChelp with...","Show More","https://community.infineon.com/","hello experts..!am working on 3300 W CCM bi-directional totem pole with 650 V CoolSiC™ and XMC™ input voltage 230v 50hzoutput voltage 400v DChelp with operation principle what exactly happing inside the 3300 W CCM bi-directional totem pole with 650 V CoolSiC™ and XMC™","Show Less","User21480","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","","2021/6/15","2031","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74676","https://community.infineon.com/t5/image/serverpage/image-id/31813i639D69EB9BA5E7E1/image-dimensions/150x150?v=v2","Replacing TOLL with ThinPAK","https://community.infineon.com/t5/MOSFET-Si-SiC/Replacing-TOLL-with-ThinPAK/td-p/312216","I have a question about the thermal advantage of the package.How much difference is there in heat generation when comparing TOLL and ThinPAK8x8?I woul...","Show More","https://community.infineon.com/","I have a question about the thermal advantage of the package.How much difference is there in heat generation when comparing TOLL and ThinPAK8x8?I would like to know if heat generation is not a problem if I replace TOLL with ThinPAK8x8.Do you have any good references?Also, is there any good way to actually measure or calculate Tj for the following 4 packages?","Show Less","NXTY_Fujioka","https://community.infineon.com/html/@1AD53FB798C4B8F7899EC55B7B0CACE8/badge_icons/Login_50.svg","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","2021/6/24","1845","0","1","-TOLL-DPAK-ThinPAK5×6-ThinPAK8x8","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74850","https://community.infineon.com/t5/image/serverpage/image-id/31943i68A32DCAFB6D0B2E/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","IRF100S201/D2PAK foot print","https://community.infineon.com/t5/MOSFET-Si-SiC/IRF100S201-D2PAK-foot-print/td-p/312207","The IRF100S201 WEB page does not have a D2PAK footprint, so I would like information.","","","","","YuTa_4942221","https://community.infineon.com/html/@37A05A7C9D3835B35D42FA80AA084A23/badge_icons/Give%20accepted%20solutions_10.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","2021/6/23","1552","0","2","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74848","https://community.infineon.com/t5/image/serverpage/image-id/31948i1C1B8953F72155EF/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","IRF7759L2PbF/ Tj cool down time","https://community.infineon.com/t5/MOSFET-Si-SiC/IRF7759L2PbF-Tj-cool-down-time/td-p/312203","デバイス：IRF7759L2PbF質問：Tjがスイッチングにより温度上昇した後、未使用時（ターンオフ）と同じTjまで低下するまでの時間はどの程度でしょうか。Tjが160℃まで上昇したあと、Tcと同等の80℃まで低下するのにかかる時間を知りたいです。Tjが再度Tcと同じ80℃まで低下する時間を知れば、...","Show More","https://community.infineon.com/","デバイス：IRF7759L2PbF質問：Tjがスイッチングにより温度上昇した後、未使用時（ターンオフ）と同じTjまで低下するまでの時間はどの程度でしょうか。Tjが160℃まで上昇したあと、Tcと同等の80℃まで低下するのにかかる時間を知りたいです。Tjが再度Tcと同じ80℃まで低下する時間を知れば、再度、大電流が流れて良い時間が判断できるためです。環境環境：Tc(max)=80℃Tj(max)=160℃ *推定補足：Tj = RthJC ** MOSFET loss + Tcこちらは理解しておりますが、ゲートOFF時（MOSFET loss = 0)のとき、Tj=Tcとなるまでの時間をどのように求めるかわかりませんでした。Webで提供頂いているドキュメントの値などから計算不可である場合には、概算時間でも構いませんので、ご教示頂けましたら幸いです。","Show Less","MaKo_4831421","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","https://community.infineon.com/html/@F853EA81852A775AE730012E207EA354/badge_icons/Likes%20given_5.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","2021/6/24","1476","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74850","https://community.infineon.com/t5/image/serverpage/image-id/31943i68A32DCAFB6D0B2E/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","IPB110P06LM/Rds(on)@Ta80[℃]","https://community.infineon.com/t5/MOSFET-Si-SiC/IPB110P06LM-Rds-on-Ta80-8451/td-p/312190","What is the Rds(on) of the IPB110P06LM when the ambient temperature is 80 ℃?Please tell me how to read Diagram.9 of the data sheet.","","","","","YuTa_4942221","https://community.infineon.com/html/@37A05A7C9D3835B35D42FA80AA084A23/badge_icons/Give%20accepted%20solutions_10.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","2021/6/23","1962","0","3","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74850","https://community.infineon.com/t5/image/serverpage/image-id/31943i68A32DCAFB6D0B2E/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","Thermal resistance [℃/W],[K/W]","https://community.infineon.com/t5/MOSFET-Si-SiC/Thermal-resistance-8451-W-K-W/td-p/312196","I have a question regarding the thermal resistance of IQE013N04LM6 and IQE013N04LM6CG.Isn't the unit of thermal rsistance [℃/W] instead of [K/W]?","Show More","https://community.infineon.com/","I have a question regarding the thermal resistance of IQE013N04LM6 and IQE013N04LM6CG.Isn't the unit of thermal rsistance [℃/W] instead of [K/W]?","Show Less","YuTa_4942221","https://community.infineon.com/html/@37A05A7C9D3835B35D42FA80AA084A23/badge_icons/Give%20accepted%20solutions_10.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","2021/6/23","1935","0","2","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74850","https://community.infineon.com/t5/image/serverpage/image-id/31943i68A32DCAFB6D0B2E/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","Reflow/SOT223 mounted on DPAK foot print","https://community.infineon.com/t5/MOSFET-Si-SiC/Reflow-SOT223-mounted-on-DPAK-foot-print/td-p/312177","Can SOT-223 be reflow mounted on the DPAK footprint?","","","","","YuTa_4942221","https://community.infineon.com/html/@37A05A7C9D3835B35D42FA80AA084A23/badge_icons/Give%20accepted%20solutions_10.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","2021/6/23","1350","0","3","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74848","https://community.infineon.com/t5/image/serverpage/image-id/31948i1C1B8953F72155EF/image-dimensions/150x150/image-coordinates/0%2C0%2C800%2C800?v=v2","DirectFET/ GATE proving","https://community.infineon.com/t5/MOSFET-Si-SiC/DirectFET-GATE-proving/td-p/312184","Device: IRF7749L11) Can we touch gate by prove directly?2) How can we touch gate? Can we pull out the gate pattern from the side?3)Is heat-dissipation...","Show More","https://community.infineon.com/","Device: IRF7749L11) Can we touch gate by prove directly?2) How can we touch gate? Can we pull out the gate pattern from the side?3)Is heat-dissipation only on the top surface?","Show Less","MaKo_4831421","https://community.infineon.com/html/@AC2D183411B31FC7E124E5397824FB42/badge_icons/Questions%20asked_50.svg","https://community.infineon.com/html/@F853EA81852A775AE730012E207EA354/badge_icons/Likes%20given_5.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","2021/6/23","1308","0","3","","","","","","",""
