"UserAvatar href","avatar-image src","board-link","board-link href","subject-link","subject-link href","solved-msg","solved-msg src","truncated-body","show-more-body","show-more-body href","full-body","show-less-body","author 2","badges src","badges src 2","time","views-count","kudo-count","reply-count","full-body 2","full-body 3","full-body 4","full-body 5","full-body 6","full-body 7","full-body 8","full-body 9","full-body 10","full-body 11","badges src 3"
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Should I strobe SLWR pin while writing commands? CY7C68001","https://community.infineon.com/t5/USB-low-full-high-speed/Should-I-strobe-SLWR-pin-while-writing-commands-CY7C68001/td-p/193215","Solved","https://community.infineon.com/html/assets/solved.svg","In the datasheet, command write example doesn't say anything about SLWR line. But at the the timing diagrams (Figure 11-4. Command Asynchronous Write ...","Show More","https://community.infineon.com/","In the datasheet, command write example doesn't say anything about SLWR line. But at the the timing diagrams (Figure 11-4. Command Asynchronous Write Timing Diagram) I see that SLWR line is strobed... Now my question is that should I do this while writing to Descriptor RAM??","Show Less","Anonymous","","","2011/9/20","282","0","1","","","","","","","","","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","erase flash for nx2lp (cy7c68033)","https://community.infineon.com/t5/USB-low-full-high-speed/erase-flash-for-nx2lp-cy7c68033/td-p/160987","Solved","https://community.infineon.com/html/assets/solved.svg","I wonder how to erase a flash with bad firmware downloaded to it?  I am using CY3686 (CY7c68033's EVM) for testing; and obviously downloaded a buggy f...","Show More","https://community.infineon.com/","I wonder how to erase a flash with bad firmware downloaded to it?  I am using CY3686 (CY7c68033's EVM) for testing; and obviously downloaded a buggy firmware to it using NandMfg.  Now, I can no longer program it using NandMfg because the device is not recognizable by NandMfg, although can be recognized by the other Cypress utility like CyConsole.  I wonder if there is any tools to erase the flash chip?  [note: the EVM is ok because if I changed the flash chip i can still access it normally]  Thanks in advance.","Show Less","Anonymous","","","2011/9/15","356","0","2","","","","","","","","","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","PROBLEM WITH CY7C68013A BOARD","https://community.infineon.com/t5/USB-low-full-high-speed/PROBLEM-WITH-CY7C68013A-BOARD/td-p/68927","Solved","https://community.infineon.com/html/assets/solved.svg","Hi I am using cypress cy7c68013a-100a and driver cyusb.sys in ""Cypress Suite USB 3.4.6"" for win 7 in wlh folder. and change .inf file (my .inf is att...","Show More","https://community.infineon.com/","www.cypress.com/?rID=12956","Show Less","Anonymous","","","2011/9/7","2015","0","20","","","","","","","Hi I am using cypress cy7c68013a-100a and driver cyusb.sys in ""Cypress Suite USB 3.4.6"" for win 7 in wlh folder. and change .inf file (my .inf is attached)","and build a board according AN15456 in this","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Failing to get idle to assert in TD Poll","https://community.infineon.com/t5/USB-low-full-high-speed/Failing-to-get-idle-to-assert-in-TD-Poll/td-p/126715","Solved","https://community.infineon.com/html/assets/solved.svg","We are using the bulk loop fifo example with a few modifications with the cy7c68013a 56 pin FX2LP.    The states are as follows:    GPIO PA2 is used t...","Show More","https://community.infineon.com/","We are using the bulk loop fifo example with a few modifications with the cy7c68013a 56 pin FX2LP.","Show Less","Anonymous","","","2010/12/7","402","0","2","The states are as follows:","","Now the problem:","","","","while( !( GPIFTRIG & 0x80 ) )     // poll GPIFTRIG.7 GPIF Done bit","We have the RDY, CTL, /OE, IFCLK connected to /REN, /EF, RCLK, /OE correctly and we do drain the fifo.","I realize this is a bit sketchy. I'm hopeful someone has seen similar behavior before and has a suggestion or two where to look.","GPIO PA2 is used to reset the Cypress cy7c4245 4K word fifo and a FPGA GPIO PA3 is used to arm the FPGA The FPGA waits for a external trigger Once triggered the FPGA drops /WEN and latches time stamps(2 words), antenna rotation count (1 word) in the first 3 words and 4093 ADC samples into the remaining FIFO space until fifo full (/FF) drops. This is all completed with the ADC 25MHz sample clock The fpga raises WEN and signals done via PA3 to the FX2LP This works very well.",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","cy3686fw question: GPIFTCB settings","https://community.infineon.com/t5/USB-low-full-high-speed/cy3686fw-question-GPIFTCB-settings/td-p/212216","","","Could someone help with the GPIFTCB setting found in the CY3686 firmware?  I am new to cypress programming and studying the CY3686FW for use with CY7C...","Show More","https://community.infineon.com/","Could someone help with the GPIFTCB setting found in the CY3686 firmware?  I am new to cypress programming and studying the CY3686FW for use with CY7C68033.  I found that, in 's () and , GPIFTCB is set to 511 (cNAND_DSIZE), instead of using the sector size which is 512.  I wonder why it is so.","Show Less","Anonymous","","","2011/8/31","438","0","4","I have enclosed the inand.c and inand.h files from the CY3686FW.  cNAND_DSIZE is defined at line 414 of inand.h","Thanks in advance.","","","","","inand.c","","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","external fifo","https://community.infineon.com/t5/USB-low-full-high-speed/external-fifo/td-p/129366","","","I am totally confused about REVCTL and AUTOOUT. I have an FX2LP with a CPLD connected to the external fifo pins. The CPLD does nothing right now, but ...","Show More","https://community.infineon.com/","I am totally confused about REVCTL and AUTOOUT. I have an FX2LP with a CPLD connected to the external fifo pins. The CPLD does nothing right now, but will soon read from EP2 and write to EP6. In the mean time, I'm trying to figure out the FX2LP side's configuration. I have it set for the following:  EP2 = valid, bulk, out, 512 x2.  EP4 = valid, bulk, out, 512 x2.  EP6 = valid, bulk, IN, 512 x2. EP8 valid, bulk, IN, 512 x2.","Show Less","Anonymous","","","2011/9/13","731","0","7","My host is doing the following sequence:","1) usb_control_msg a vendorcmd (see case 0xBF in vendorcmd handler in attached bwtkusb.c) that reads 10 bytes. These 10 bytes are EP2FIFOFLGS, EP6FIFOFLGS, EP2FIFOBCH, EP2FIFOBCL, EP2468STAT, EP2CS, EP2FIFOBUF[0], EP2FIFOBUF[1], EP2FIFOBUF[2] and EP2FIFOBUF[3]","2) usb_bulk_write of 4 bytes to EP2","3) repeat step one, to compare all the flags and data.","","","","While its true that nothing is sucking data out of the fifo yet, after i send 4 bytes from the host (which i can't even do) to EP2, I should see EP2FIFOBCL=4, EP2FIFOFLGS=NOTEMPTY,... but instead i see EP2FIFOBCL=0, EP2FIFOFLGS=EMPTY, EP2CS.EMPTY=0, EP2BCL=2. I want to simply send 4 bytes from the host and have it IMMEDIATELY available on the fifo pins with no interaction from the 8051. This shouldn't be that difficult to accomplish, but I'm getting meeting nothing but frustration. Anyone know what is going on here?","The only change I made to fw.c was in main(), just before the call to TD_Init(). I put this:  REVCTL=0x03;","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Packet not commited on fx2lp","https://community.infineon.com/t5/USB-low-full-high-speed/Packet-not-commited-on-fx2lp/td-p/51503","","","Hello everybody         i am new here and this is my first post so please be patient with me.         I am using fx2lp (cy7c60813A) for transfering im...","Show More","https://community.infineon.com/","Hello everybody","Show Less","Anonymous","","","2011/9/10","629","0","7","","i am new here and this is my first post so please be patient with me.","","I am using fx2lp (cy7c60813A) for transfering images from my camera. As a master i use FPGA Cyclone3. Now, i have setup everything and implemented (adjusted) a state machine in VHDL for bulk transfer of data. I am using the EP2,EP6 and EP8 configuration from TRM (i think it is number 4). It is valid. I should also point out that the configuration i am using worked previously just fine. Yesterday i had to re-install my system. So i deleted everything and install WinXp (32-bit) and cypress driver (3.4.5). I downloaded my FPGA configration, and any transfere i try always endups in timeout.","","","","I tryed the bulkloop example provided by cypress and it works fine. My application also worked fine before i reinstalled my system. I have installed the drivers i used in previous times, but nothing works. Please tell me what can i do, what should i try what should i look for in moving ahead.","","kind regards",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Read endpoint data using external logic","https://community.infineon.com/t5/USB-low-full-high-speed/Read-endpoint-data-using-external-logic/td-p/196165","Solved","https://community.infineon.com/html/assets/solved.svg","HI    descreption:    I fill ep2 with 512 bytes with value of 05 using ""cypress usb console"" and ""my own VS2008 program"". it successfully writes data ...","Show More","https://community.infineon.com/","HI","Show Less","Anonymous","","","2011/9/6","671","0","8","descreption:","","Problem:","","","","","","","I fill ep2 with 512 bytes with value of 05 using ""cypress usb console"" and ""my own VS2008 program"". it successfully writes data to ep2. following trm page 9-18 external logic(avr mega8535) checks flagc(empty) when is not asserted(high) it reads data and shows on LCD. after 512 reads empty flag will be asserted.",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","16-bit SLAVE FIFO bandwidth sharing scheme","https://community.infineon.com/t5/USB-low-full-high-speed/16-bit-SLAVE-FIFO-bandwidth-sharing-scheme/td-p/125755","","","I am using 68013A's 16-bit Slave FIFO to communicate with an FPGA. I have two continous data stream between the PC and the FPGA via 68013A. EP2 is con...","Show More","https://community.infineon.com/","I am using 68013A's 16-bit Slave FIFO to communicate with an FPGA. I have two continous data stream between the PC and the FPGA via 68013A. EP2 is configured as quad buffered BULK OUT, and EP6 is configured as quad buffered BULK IN. To share the use of the FIFO's data bus, I will need to switch the FIFO ADDR between EP2 and EP6 constantly, can I switch the FIFO ADDR from EP6 (BULK IN) to EP2 (BULK OUT) regardless of whether the data in EP6 have been committed or not?","Show Less","Anonymous","","","2011/9/9","357","0","2","","","","","","","","","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","CyUSB DeviceIOControl returns TRUE if device is unexpectedly disconnecte...","https://community.infineon.com/t5/USB-low-full-high-speed/CyUSB-DeviceIOControl-returns-TRUE-if-device-is-unexpectedly-disconnected/td-p/53597","","","Hi,        In my Win32 application I use direct calls to CyUSB driver via DeviceIOControl. The problem is that if I read from pipe (read is blocking, ...","Show More","https://community.infineon.com/","Hi,","Show Less","Anonymous","","","2011/9/6","649","0","3","In my Win32 application I use direct calls to CyUSB driver via DeviceIOControl. The problem is that if I read from pipe (read is blocking, synchronous) and during it device is unexpectedly disconnected, DeviceIOControl returns true. Returning false in such case seems to be more logical I think. Also, when I used older version of FX2 driver EzUSB behaviour in same situation was correct - in case of disconnection DeviceIOControl returned me false.","Is this a bug in driver implementation? If no, please advise how to determine such sudden device disconnections. Thank you.","Technical details: I use Windows 7 32 bit and the latest driver version at the moment ( from     CySuiteUSB_3_4_6_B203.exe , driver version 3.4.6.0 ). Parts of my code for driver opening & read:","","//open","GENERIC_WRITE | GENERIC_READ,","//...","","Best regards,","Arturas",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","How to configure endpoints from PRIPH.C","https://community.infineon.com/t5/USB-low-full-high-speed/How-to-configure-endpoints-from-PRIPH-C/td-p/159881","Solved","https://community.infineon.com/html/assets/solved.svg","Hi.    I want to configure my 68013 from fx.uv2 project with      <<EP2 -> balk OUT 1024 bytes>>    <<EP4 -> deactivated>>   << EP6 balk in 1024 bytes...","Show More","https://community.infineon.com/","","Show Less","Anonymous","","","2011/8/25","879","0","10","","","","","","","Hi.","I want to configure my 68013 from fx.uv2 project with","<<EP2 -> balk OUT 1024 bytes>>    <<EP4 -> deactivated>>   << EP6 balk in 1024 bytes >>  << EP8 -> deactivated>>","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","What do the prodHeader, prodFooter, &amp; consHeader fields do?","https://community.infineon.com/t5/USB-low-full-high-speed/What-do-the-prodHeader-prodFooter-consHeader-fields-do/td-p/95593","","","Several of the dma structures have the prodHeader, prodFooter, & consHeader fields.  For example CyU3PDmaMultiChannelConfig_t, CyU3PDmaChannel, and Cy...","Show More","https://community.infineon.com/","Several of the dma structures have the prodHeader, prodFooter, & consHeader fields.  For example CyU3PDmaMultiChannelConfig_t, CyU3PDmaChannel, and CyU3PDmaChannelConfig_t contain them.  I don't see any documentation on what they do.","Show Less","Anonymous","","","2011/9/1","282","0","1","Does anyone know if these can be used to chop off a header or footer on a DMA transfer in an automated fashion?  Any information people have about these fields would be appreciated.","Oliver","","","","","","","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Single Write Transfer S0 lasts for several clocks!!!!!!!!","https://community.infineon.com/t5/USB-low-full-high-speed/Single-Write-Transfer-S0-lasts-for-several-clocks/td-p/71601","","","I writing a basic GPIF master firmware that will use EP2 as out bulk 512.    My waveform is just the one for single write in the gpif primer, but when...","Show More","https://community.infineon.com/","I writing a basic GPIF master firmware that will use EP2 as out bulk 512.","Show Less","Anonymous","","","2011/8/31","286","0","1","My waveform is just the one for single write in the gpif primer, but when I run it I see in my logic analyzer that state S0 stays for a lot of clocks. Obvioulsy this keeps my WEN low for several clocks writing more than one.","Can anyone help me out?","","This is an image of my logic analyzer for you to see the S0 (00) lasting a lot of clocks.","","","","","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","can bulk be used in a continuous data transfer?","https://community.infineon.com/t5/USB-low-full-high-speed/can-bulk-be-used-in-a-continuous-data-transfer/td-p/68361","","","hello     i'm working on a data acquisition using the FX2LP chip , i have to make sure the data can be transfered at 20MHz per second last for at lea...","Show More","https://community.infineon.com/","hello","Show Less","Anonymous","","","2011/8/31","438","0","4","i'm working on a data acquisition using the FX2LP chip , i have to make sure the data can be transfered at 20MHz per second last for at least 30 seconds ,","thanks!","","","","","","","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","GPIF Designer Wave form and a logic analyzer problem.","https://community.infineon.com/t5/USB-low-full-high-speed/GPIF-Designer-Wave-form-and-a-logic-analyzer-problem/td-p/218937","","","Hello,    I see that this forum is not used often and most questions are not even commented at all. Anyway this is what I found out yesterday. I'm usi...","Show More","https://community.infineon.com/","Hello,","Show Less","Anonymous","","","2010/6/24","286","0","1","I see that this forum is not used often and most questions are not even commented at all. Anyway this is what I found out yesterday. I'm using GPIF master mode to send and receive data to and from the periferal using 2 TI fifos both connected to the FD pins.","I've been working with the reading through gpif. I noted that the data received didn't match the data sent from the periferal. Also that every bulk transaction the external fifo would be emptied no matter how many words were read.","Finally I decided to go and buy a cheap logic analyzer to see what was going on since I couldn't check with my oscilloscope. I got the Techtools DV3100. It was very easy to configure and use. So I connected it to my dev board and run a test. I was using basically the single read wave form from the gpif primer setting. I found that in S0 the REN signal would stay low for a LOT of ifclks and in S1 REN goes high and OE low to perform the read. The OE is correct with one clock wide only, but obviously the external data has depleted. I just couldn't make GPIF designer to make S0 to last only 1 clock so I ignored S0 and shifted everything one clock. son S0 now is S1 ans so on. I'm wasting a clock, but in S1 and S2 everything works fine.","I checked that S0 was 1 clock long, but somehow whenever I trigger the waveform is stays in S0 for a long time.","","","","Gabriel Camiro","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","CTL0 counting with Logic analyzer is incorrect as GPIFTCBx.","https://community.infineon.com/t5/USB-low-full-high-speed/CTL0-counting-with-Logic-analyzer-is-incorrect-as-GPIFTCBx/td-p/103445","","","Hello,    I'm working witt CY7C68013A. It is transfer 2MB data to host. EP6 is used as input endpoint.    In flow state, I've set as below. DataXFER ...","Show More","https://community.infineon.com/","Hello,","Show Less","Anonymous","","","2011/8/27","387","0","2","I'm working witt CY7C68013A. It is transfer 2MB data to host. EP6 is used as input endpoint.","In flow state, I've set as below. DataXFER : Rising edge Master strobe half period : 2 Flow logic : if(FIFOflag=1 and FifoFlag=1)                 then CTL0 = 1;       else CTL0 = 0;    problem is","With Logic analyzer, I've counted CTL0 pin's signal. It's last counting number is 1023999, not 1024000.","In host program , WaitForXfer() is return correctly within about 125msec. in my think, 125msec is correct consumed time to transfer 2MB.","","","","3. in my test, bulk speed for Read is 16MB/sec . but on other documents,  their circuit has about 40MB/sec.  I've attached working file.","viod host_read_code(){ ...................","inlen=1024000*2;",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Old Cyconsol has Important initializing packets  for more speed.","https://community.infineon.com/t5/USB-low-full-high-speed/Old-Cyconsol-has-Important-initializing-packets-for-more-speed/td-p/193258","","","Hello,    I'm working CY7C68013. EP6IN is using to upload 32MB datas. Now, it has 20MBs speed. But in my some test, It can transfer 40MBs. Below is th...","Show More","https://community.infineon.com/","Hello,","Show Less","Anonymous","","","2011/8/28","410","0","3","I'm working CY7C68013. EP6IN is using to upload 32MB datas. Now, it has 20MBs speed. But in my some test, It can transfer 40MBs. Below is that .","1. run cyconsole (ver 1.0.3.4 2003) -> run user application    : 40MBs","2. only user application    : 20MBs","To analyze this difference , I've used HHD USB monitor.","","","","Q1. What do can I work for better speed?","Q2. with CyApi.lib , Can I send these command to 68013?      I can't it myself.","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","To use EP6IN as 1024 size better than 512.","https://community.infineon.com/t5/USB-low-full-high-speed/To-use-EP6IN-as-1024-size-better-than-512/td-p/145764","Solved","https://community.infineon.com/html/assets/solved.svg","Hello,    On CY7C68013, I want to use 1024 size enpoint in packet better than 512 size for EP6. It should be get more transfer speed.    I've modified...","Show More","https://community.infineon.com/","Hello,","Show Less","Anonymous","","","2011/8/27","675","0","5","On CY7C68013, I want to use 1024 size enpoint in packet better than 512 size for EP6. It should be get more transfer speed.","2. in Dscr.a51 file ;; Endpoint Descriptor       db   DSCR_ENDPNT_LEN      ;; Descriptor length       db   DSCR_ENDPNT          ;; Descriptor type       db   86H                  ;; Endpoint number, and direction       db   ET_BULK              ;; Endpoint type    ;;   db   00H                  ;; Maximum packet size (LSB)     ;;  db   02H                  ;; Maximum packet size (MSB)       db   00H                  ;; Maximum packet size (LSB)    db   04H                  ;; Maximum packet size (MSB) for 1024 size.","1.  in FX2_to_extsyncFIFO.c file.","}","db   00H                  ;; Polling interval","","","","","I've modified below three parts only. But it operates incorrect. Are there more parts to run as 1024 ?",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","I'm finding gpf file for the GPIF Long Transfer example.","https://community.infineon.com/t5/USB-low-full-high-speed/I-m-finding-gpf-file-for-the-GPIF-Long-Transfer-example/td-p/66001","Solved","https://community.infineon.com/html/assets/solved.svg","Hello,    the ""FX2 GPIF Long Transfer"" example is good for our project.    but it has some latency in CTL0 pin.    I don't have enogh experience in GP...","Show More","https://community.infineon.com/","Hello,","Show Less","Anonymous","","","2011/8/25","355","0","1","the ""FX2 GPIF Long Transfer"" example is good for our project.","","I don't have enogh experience in GPIF designer.","","","","","","","but it has some latency in CTL0 pin.",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Partial Packet lost after large transfer","https://community.infineon.com/t5/USB-low-full-high-speed/Partial-Packet-lost-after-large-transfer/td-p/183218","Solved","https://community.infineon.com/html/assets/solved.svg","Hi all,    I'm using the CY68013A as a USB bridge to an FPGA. Right now, OUT packets are working well. When the FPGA sends IN packets, however, somet...","Show More","https://community.infineon.com/","Hi all,","Show Less","Anonymous","","","2011/8/10","683","0","6","I'm using the CY68013A as a USB bridge to an FPGA. Right now, OUT packets are working well. When the FPGA sends IN packets, however, sometimes the last few bytes which would be a short packet are not sent. This only seems to happen with larger buffers - 5000 bytes is fine, 1MB is fine, 2MB is not, 5MB is not, and 10MB is not (9999872 bytes works). PKTEND is being asserted correctly (verified by logic analyzer) and FIFO_ADR is stable.","","No handling of the buffers is done on the device itself, and AUTOIN is set. The rest of the data that is transferred is correct, it's just cut short. I am reasonably certain that all data is being sent, and that it is correct.","","","","","","","I'm using BeginDataXfer/WaitForXfer/FinishXfer for this operation. Curiously enough, everything works fine until the last FinishXfer fails. I have no idea why - the UsbdStatus field doesn't return anything useful. FinishXfer does return instantly, though - there's no timeout or anything like that (unlike when I didn't assert pktend previously).",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Load personal firmware with multiple hub downlining","https://community.infineon.com/t5/USB-low-full-high-speed/Load-personal-firmware-with-multiple-hub-downlining/td-p/68088","","","I have two hub downlining, each of these has 3 devices.    When I start I have no problem, the same when I load one firmware of mine on the devices at...","Show More","https://community.infineon.com/","I have two hub downlining, each of these has 3 devices.","Show Less","Anonymous","","","2011/8/5","356","0","2","When I start I have no problem, the same when I load one firmware of mine on the devices attached to the first hub, the top one.","When I load the same firmware on one device atteched to the second hub, the bottom one, it seems to desappear, and one of the devices attached to the first hub stop working too.","Is it a limit of the driver CyUsb.sys or the API CyAPI?","","","","","","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Writing Host application code for cy68013a","https://community.infineon.com/t5/USB-low-full-high-speed/Writing-Host-application-code-for-cy68013a/td-p/145782","","","I am trying to write some application software that will access an Analog Devices AD7152 device that uses the cy68013a. I want to use the CyUsb.sys dr...","Show More","https://community.infineon.com/","I am trying to write some application software that will access an Analog Devices AD7152 device that uses the cy68013a. I want to use the CyUsb.sys driver and the CyUSB managed .NET library to communicate with the device through the device driver.","Show Less","Anonymous","","","2010/8/20","905","0","8","The AD7152 ships with the ezusb.sys driver, but I already got the CyUsb.sys driver working. I can see the device in CyConsole and see all the End Points it exposes. I have writen the .NET code to establish connection with the device and I can see the EndPoint data there too.","Now I need to start transfering data from this device. It is a capacitance Analog to Digital Converter. This is where there is a large gap in my knowledge. Looking at the AD7152 documentation, I was expecting to see information related to EndPoints, but it does not mention End Points at all. Instead, there are statements like "","" which seem way too low level for my situation. I'm not writing firmware for the device, after all.","There are several useful tables in the AD7152 documentation, however, but no sample code. I do know that I need to write 0x19 to register subaddress 0x0F to enable channel 1 and channel 2 for continuous operation. However, I have no idea how the concept of register translates to the concept of End Point.","I tried to use the CyConsole to write to the device on different End Points, but I always get  ""Control Transfer Failed."" I was thinking I could use CyConsole to figure out what bytes I need to write and read and what End Points to use, and then translate this into code.","","","","","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Can FX2LP 16-bit Slave FIFO Auto In be clocked at 48MHz?","https://community.infineon.com/t5/USB-low-full-high-speed/Can-FX2LP-16-bit-Slave-FIFO-Auto-In-be-clocked-at-48MHz/td-p/84856","","","When I clocked the FX2LP 16-bit Slave FIFO Auto In at 48MHz, I always got some data errors, i.e. the data received from the FIFO on the host PC side w...","Show More","https://community.infineon.com/","When I clocked the FX2LP 16-bit Slave FIFO Auto In at 48MHz, I always got some data errors, i.e. the data received from the FIFO on the host PC side were a bit different from the data sent to the FIFO on the FIFO master side. The problem can be resolved by changing the FIFO clock to 30MHz. I noticed that 16-bit Slave FIFO clocked at 30MHz means a data transfer rate of 480 Mbit/second. So my question is, does FX2LP supports 16-bit Salve FIFO with 48MHz clock? or maybe 48Mhz clock should only be used for 8-bit Slave FIFO?  I ask the question because I  want to know whether the issue is caused by my PCB design or not.","Show Less","Anonymous","","","2011/7/28","677","0","5","","","","","","","","","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Slow Data transmission due to control transfers","https://community.infineon.com/t5/USB-low-full-high-speed/Slow-Data-transmission-due-to-control-transfers/td-p/217694","","","I am attermpting to loop the sending of a 11 byte data packet to an FX2 development board. The firmware appear to be set up correctly and I ave measur...","Show More","https://community.infineon.com/","I am attermpting to loop the sending of a 11 byte data packet to an FX2 development board. The firmware appear to be set up correctly and I ave measure that the processing of this data packet on the firmware side takes 30us. However the PC is taking 5ms between loops.","Show Less","Anonymous","","","2011/7/26","476","0","3","I have captures some timings from the PC using USBlizer and it looks like the device is reconfiguring itself between transmissions.","Here is the output from the USBlizer software:","","The data packet I am sending is ""A0 01 67 00 05 03 12 34 56 78 50"", as you can see after sending the packet the USB hub tries to get descriptor which takes 899 us.","","http://www.appliedrelaytesting.com/other/WriteDataExport.html","","","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Drivers INF for windows 7 x64","https://community.infineon.com/t5/USB-low-full-high-speed/Drivers-INF-for-windows-7-x64/td-p/67431","","","Hello, I’ve followed the instructions at http://www.cypress.com/?id=4&rID=39486 and the help file to create the attached inf. I’ve based my INF on ‘\w...","Show More","https://community.infineon.com/","","Show Less","Anonymous","","","2011/5/1","1666","0","6","","","","","","","","","","",""
